@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'Background (cropped area)','Sinusoidal area',fenestrae}

@data
156,60.926186,1142.832886,-1522,504196,-373.895355,-1148.104614,-0.082574,694250242048,299700,157.776733,59.729084,1038.330688,-1389.724609,425737.75,-356.939728,-1032.784912,-0.087439,441084608512,228383.328125,154.910507,70.045288,520.36438,-707.309448,114697.8125,-209.614136,-497.695313,-0.052039,20759584768,41495.378906,2.866226,143.554062,76.892006,112.503654,-123.195847,306.901367,21.917379,-145.11322,0.416051,211716272,13949.611328,14.222672,11.356445,139.777054,51.108364,33.815365,-35.597824,-7.792358,7.680241,-43.278065,1.213624,1645306.75,1298.374512,17.99968,15.133453,3.777008,132.620331,33.435402,27.757059,-21.816727,-188.240417,13.880053,-35.696781,1.299353,584933.8125,1228.931152,25.156403,22.290176,10.933731,7.156723,136.85585,140.973679,134.710526,1368.558472,1.894962,136.595032,'Sinusoidal area'
167,191.002625,878.814514,-1198,304764,-270.253906,-927.746094,-0.729357,310216458240,216148,161.315018,178.730682,792.415466,-1078.836426,247164.984375,-243.421432,-835.414978,-0.673146,203945984000,175228.1875,142.741196,119.019722,384.238281,-463.450378,31533.585938,-21.187893,-442.262482,-0.221726,19041210368,88651.90625,18.573822,135.206665,78.103462,111.15152,-15.0298,-6515.569336,107.132759,-122.16256,0.189799,5938364,26288.171875,26.108353,7.534531,134.677521,54.801701,31.26763,-22.164352,-294.11441,17.794424,-39.958778,1.312347,819279.8125,1667.716187,26.637497,8.063675,0.529144,128.834808,36.783127,27.75404,-17.39534,-278.030609,17.898573,-35.293915,1.309075,428091.34375,1414.720337,32.480209,13.906387,6.371857,5.842712,131.354828,135.421051,126.25,1313.54834,2.864862,131.597229,'Sinusoidal area'
87,193.256302,1021.88208,1062,41740,1224.139282,-162.139236,0.011223,1083727282176,960884,94.681221,175.474167,934.360046,935.850891,1182.442139,1127.88269,-192.031769,0.022048,762912768000,871087.0625,120.833748,92.393654,503.117004,332.314941,-72260.289063,613.077148,-280.762207,0.067837,44115243008,399474.375,-26.152527,127.748215,69.596855,126.452652,70.504517,-5707.019531,153.148331,-82.643806,0.120307,138185504,27798.964844,-33.066994,-6.914467,129.153488,58.40979,40.282562,-15.581985,-716.394348,31.632196,-47.214184,1.438811,754708.25,3108.375732,-34.472267,-8.31974,-1.405273,124.65374,40.030075,27.701441,-11.901718,-362.807983,22.270435,-34.172153,1.308502,225633.28125,1592.882813,-29.972519,-3.819992,3.094475,4.499748,122.720169,127.631577,115.111115,1227.20166,4.391077,124.507309,'Sinusoidal area'
105,117.652031,922.819031,1134,135976,1176.119019,-42.119038,0.605062,954246234112,742052,105.001831,96.245636,823.940125,1000.832092,95910.101563,1056.304688,-55.47263,0.58491,619053383680,618024.4375,115.369759,38.794262,356.323303,350.529907,-13346.792969,472.130554,-121.600655,0.399124,21657081856,176258.375,-10.367928,122.82412,62.369141,46.97364,37.241333,-432.366577,58.094604,-20.85327,0.121528,4322164.5,3116.383301,-17.822289,-7.454361,123.114456,62.868622,58.960739,-15.729141,-1624.222046,50.20562,-65.934761,1.516947,1668578,6744.293945,-18.112625,-7.744698,-0.290337,120.104034,43.079578,27.656437,-5.158005,-427.203979,26.877924,-32.035931,1.298904,46170.898438,1735.421021,-15.102203,-4.734276,2.720085,3.010422,119.12471,131.527771,108.333336,1191.24707,8.691738,119.394737,'Sinusoidal area'
118,92.779305,1120.015625,-414,-566384,896.841492,-1310.841431,1.425927,417680392192,2436932,119.996025,90.171547,985.014282,-375.635864,-432770.1875,779.700256,-1155.336182,1.429507,264169324544,1872183,122.539452,71.777802,352.026398,-207.0401,-41777.714844,220.49884,-427.53894,1.460831,9000768512,209976.484375,-2.543427,119.265297,64.233467,115.985916,-93.044327,-2510.015137,50.166271,-143.210602,-1.460312,161867200,18697.306641,0.730728,3.274155,116.319016,69.035316,81.551376,-17.498184,-3175.680908,71.901108,-89.399292,1.547722,3983152,13008.910156,3.67701,6.220436,2.946281,115.2295,45.809734,27.847076,2.96875,-451.311646,31.601315,-28.632565,1.28107,15988.175781,1814.060059,4.766525,7.309952,4.035797,1.089516,113.596497,128.789474,100.833336,1135.964966,11.584146,110.600876,'Sinusoidal area'
96,220.730606,633.097168,404,-140016,803.365112,-399.365112,-1.317932,118050865152,723280,98.479485,198.383865,576.28125,286.954651,-143000.875,715.467896,-428.513245,-1.325752,53880832000,654346.4375,113.647049,102.723991,420.247833,-215.630615,-71149.992188,299.060913,-514.691528,-1.373881,15394850816,331096.53125,-15.167564,113.739601,78.68264,245.599945,-194.009674,-11908.964844,109.484406,-303.49408,-1.454204,3209753344,85275.617188,-15.260117,-0.092552,108.463989,77.136208,101.421463,-12.786606,-5064.960449,94.659508,-107.446114,1.552138,3339160.75,20423.339844,-9.984505,5.18306,5.275612,110.093704,48.080353,28.712261,12.535904,-412.284912,36.320313,-23.784407,1.255113,283856.25,1806.288574,-11.61422,3.553345,3.645897,-1.629715,106.011398,128.842102,91.777779,1060.114014,13.374949,103.513153,'Sinusoidal area'
88,117.957619,387.003876,104,-92376,488.073395,-384.073395,-1.187271,4113541120,380320,92.531845,105.161774,377.024963,55.181259,-88934.773438,451.137604,-395.956329,-1.212102,1092487168,358784.0625,105.66539,103.298889,359.892731,-179.34549,-54873.886719,265.052734,-444.398224,-1.340898,8094605824,251660.34375,-13.133545,103.928543,105.652481,275.546173,-187.247253,-21037.945313,150.521103,-337.768372,-1.469282,4179801344,119213.304688,-11.396698,1.736847,99.326752,86.356987,113.712135,5.964157,-6458.041992,116.709251,-110.745094,1.542148,920145.8125,25867.740234,-6.794907,6.338638,4.601791,104.782364,49.745247,30.823563,23.488983,-287.673431,40.920048,-17.431063,1.220375,939283.5,1702.426025,-12.250519,0.883026,-0.853821,-5.455612,96.879532,118.394737,79.944443,968.795288,14.485029,92.473679,'Sinusoidal area'
141,192.769287,723.519165,-752,20364,115.959351,-867.959351,-1.51896,273731076096,484048,130.980118,185.663712,647.045166,-640.49585,-4741.82373,143.002701,-783.498535,-1.521227,176073768960,429202.28125,96.074097,152.860519,342.123169,-202.225052,-38304.476563,210.426315,-412.651367,-1.522271,7938241024,194112.890625,34.906021,89.57193,133.360825,231.104584,-82.280205,-23576.498047,183.666504,-265.946716,-1.499262,684287936,101076.023438,41.408188,6.502167,88.900879,94.929276,119.084892,42.374489,-6223.654785,136.708282,-94.333794,1.522643,47924888,26690.220703,42.079239,7.173218,0.671051,99.403801,50.669983,34.629978,35.635437,-60.1539,45.29953,-9.664094,1.175258,1918160.375,1510.5,31.576317,-3.329704,-9.831871,-10.502922,87.302048,109.138885,69.805557,873.020447,13.89496,81.802628,'Sinusoidal area'
192,156.064087,837.531494,38,-380020,891.216736,-853.216736,1.366541,2197080576,1521524,184.615677,136.790649,764.167603,9.449097,-312999.59375,795.953857,-786.504761,1.382962,111793176,1252087.625,164.387268,52.370819,395.684845,-128.875488,-70674.226563,322.412231,-451.28772,1.502415,4971137536,299305.8125,20.228409,162.474777,25.825016,154.693832,-179.055206,4024.048828,-0.183968,-178.871231,-1.498666,511836352,15964.570313,22.1409,1.912491,155.069778,33.424309,56.049477,-77.309204,1353.090088,-21.856497,-55.452709,0.933997,3372974.25,564.352722,29.545898,9.31749,7.404999,143.219727,21.774343,29.958076,-34.011353,56.802963,4.553084,-38.564438,1.113958,1075289.375,929.560303,41.39595,21.167542,19.255051,11.850052,152.623383,156.921051,150.368423,1526.233887,2.271323,152.005127,'Sinusoidal area'
163,160.312195,584.94104,-8,-240984,690.262207,-698.262207,-1.137723,61696000,964000,163.301407,140.544327,519.593811,-27.030945,-187944.125,599.879639,-626.910583,-1.144568,549835840,752507.125,162.779129,59.618534,235.179169,-156.577881,-21179.4375,155.414276,-311.992157,-1.216478,2678059264,109234.382813,0.522278,159.919922,39.80851,160.475693,-203.597198,7742.919922,-29.410276,-174.18692,1.426042,434420800,10480.138672,3.381485,2.859207,152.008148,38.32893,54.529255,-73.586182,1108.381592,-14.641342,-58.944839,0.932484,5314208,981.399902,11.293259,10.770981,7.911774,140.837372,25.330002,29.420931,-31.745667,0.73082,6.542162,-38.28783,1.147917,1012689.3125,1004.864075,22.464035,21.941757,19.08255,11.170776,148.458038,153.194443,141.973679,1484.580444,3.457707,148.813599,'Sinusoidal area'
120,33.970577,454.809845,456,-46276,671.305786,-215.305771,-0.676064,81727168512,393040,127.775337,32.982841,381.63797,357.116821,-45493.921875,571.94635,-214.829514,-0.66356,39472320512,309508.125,154.616791,41.464069,134.235077,-113.041351,-7193.844238,87.621132,-200.662491,-0.60891,530987904,41553.722656,-26.841454,154.742477,54.867439,122.40107,-163.755432,5257.932617,-28.099882,-135.655548,0.93649,155105792,5784.11084,-26.96714,-0.125687,148.266983,43.46981,49.406128,-64.147705,665.18219,-5.109067,-59.038639,0.903629,5983925.5,1454.199341,-20.491646,6.349808,6.475494,138.039291,28.8951,28.896832,-28.899536,-71.086372,9.209572,-38.109108,1.173831,935011.5625,1119.528687,-10.263954,16.577499,16.703186,10.227692,144.477188,153.552628,139.888885,1444.771851,4.084435,144.022659,'Sinusoidal area'
175,112.294258,618.406799,-490,-71308,267.509521,-757.509521,-1.547333,126132215808,525332,169.791351,95.873962,562.448914,-477.003296,-44466.414063,211.719269,-688.722595,-1.553862,92241018880,405397.75,153.360535,59.711414,276.74527,-346.972717,21678.773438,-43.727005,-303.245728,1.45486,4054133248,33674.980469,16.430817,147.859482,64.745697,88.369492,-87.205841,-1622.920898,40.351063,-127.5569,0.595863,107202208,14096.541992,21.93187,5.501053,143.935349,48.358116,42.977299,-52.327011,233.258362,3.87882,-56.20583,0.908297,4942526,1805.082642,25.856003,9.425186,3.924133,134.828278,32.448635,28.364882,-25.353394,-156.247696,12.500529,-37.853924,1.190328,814925.5625,1267.7854,34.963074,18.532257,13.031204,9.107071,140.351318,150.368423,133.972229,1403.513184,5.251892,141.21199,'Sinusoidal area'
143,201.692841,501.792786,-276,-105860,361.807953,-637.807983,1.286998,38058749952,499616,143.868408,186.814026,436.153503,-222.755066,-85995.007813,332.243835,-554.998901,1.270753,19530352640,393599.84375,141.412842,116.22757,130.95787,-5.145187,-15374.660156,172.819992,-177.965179,0.957703,1628751.5,61525.117188,2.455566,140.175629,67.318413,96.088341,20.588486,-6340.505859,123.841393,-103.252907,0.443359,10930280,25785.910156,3.69278,1.237213,139.116394,52.950741,38.87133,-42.776337,-56.817047,10.682716,-53.459053,0.990518,3764081.75,2057.083252,4.752014,2.296448,1.059235,131.213318,35.952103,27.788502,-20.955475,-249.498581,16.328291,-37.283764,1.197199,631088,1437.126221,12.65509,10.199524,8.962311,7.903076,132.918121,141.131577,124.447365,1329.181274,5.498057,132.062866,'Sinusoidal area'
143,152.970581,1407.401855,1612,234384,1717.319946,-105.319923,0.32113,4316202270720,1661008,136.974136,137.635223,1283.147339,1473.445923,202082.125,1562.166504,-88.720634,0.31833,2958511046656,1362714.25,123.80056,74.852951,622.454712,712.443726,45772.828125,759.015076,-46.571373,0.317741,164700700672,324484.78125,13.173576,133.526871,62.418545,114.631233,87.492615,-4047.123291,152.932968,-65.440346,0.361452,182520608,23843.451172,3.447266,-9.726311,133.839264,57.712639,41.94698,-38.600494,-329.589874,18.172127,-56.772621,1.150564,4184447.75,2808.357666,3.134872,-10.038704,-0.312393,127.212387,39.34462,27.155674,-15.54335,-341.674133,20.585794,-36.129147,1.194927,388556.53125,1608.292236,9.761749,-3.411827,6.314484,6.626877,129.007324,136.657898,122.394737,1290.073242,4.928525,128.671051,'Sinusoidal area'
78,239.507828,691.88147,756,21776,870.154419,-114.154449,0.345897,276870332416,484432,88.721252,211.472626,629.314392,681.684937,12406.429688,796.401794,-114.716858,0.353808,192880033792,415068.59375,122.878586,82.050072,314.10379,336.599487,-820.666992,409.734924,-73.135437,0.422044,13208636416,116581.890625,-34.157333,129.440109,59.934792,33.776337,20.680679,-688.322021,50.221279,-29.540598,0.575798,1360474.25,3180.978516,-40.718857,-6.561523,127.998795,63.394577,54.853588,-39.047409,-916.729126,31.425371,-70.472778,1.298113,7915659,5191.616699,-39.277542,-5.120209,1.441315,122.855812,42.541752,26.538137,-8.969559,-419.042389,25.151537,-34.121098,1.184147,141325.53125,1756.622559,-34.13456,0.022774,6.584297,5.142982,123.983475,133.472229,111.657898,1239.834717,7.805213,125.657898,'Sinusoidal area'
190,163.878006,1334.638184,-1678,517128,-227.783188,-1450.216797,1.555755,2103800233984,747172,179.505707,148.645645,1192.410522,-1490.811157,400177.875,-187.818695,-1302.992432,1.548128,1381975588864,621806.25,138.521103,81.413124,497.668701,-573.926147,40542.90625,2.19054,-576.116699,1.509197,55080677376,167219.625,40.984604,126.285797,65.556694,136.47496,-131.763916,-631.923828,33.841213,-165.605133,1.567958,345314752,19889.421875,53.21991,12.235306,121.36351,70.649239,73.304146,-39.121216,-2099.835449,50.901478,-90.022697,1.376421,15197274,9929.811523,58.142197,17.157593,4.922287,118.189301,45.438095,26.162289,-1.127731,-463.510132,29.893583,-31.021315,1.16525,2359.54541,1855.312378,61.316406,20.331802,8.096497,3.17421,117.661537,130.5,104.194443,1176.615356,9.549604,119.723679,'Sinusoidal area'
136,211.177643,743.690125,-1022,235764,-285.802307,-736.197693,-0.543744,105939927040,101428,135.625549,193.912537,681.876282,-945.16803,205610.03125,-284.299072,-660.868958,-0.696187,63340175360,70902.445313,129.593246,115.478371,481.158844,-569.306824,43960.1875,-12.37641,-556.93042,-1.389245,48055676928,148269.53125,6.032303,120.455612,83.771545,244.207169,-222.437683,-5112.415527,75.768036,-298.205719,-1.540006,3459943424,69928.1875,15.169937,9.137634,113.659866,79.574776,90.210754,-31.420074,-3795.223633,74.201355,-105.621429,1.402742,15961505,16168.116211,21.965683,15.93338,6.795746,113.276794,47.913399,26.4578,8.019699,-454.100067,34.675106,-26.655407,1.138144,120959.320313,1880.71582,22.348755,16.316452,7.178818,0.383072,109.367538,128.763153,93.916664,1093.675415,11.428733,107.934212,'Sinusoidal area'
136,86.371292,367.227448,-288,-58724,254.64772,-542.647705,-0.569442,26362920960,317840,131.18631,93.391068,314.189911,-274.186462,-36332.203125,194.951218,-469.137665,-0.617303,16577325056,220507.03125,114.558586,125.650795,235.325638,-222.627838,-5294.69043,76.757774,-299.38562,-1.297618,3506192896,70741.921875,16.627724,110.04213,111.698883,251.760635,-187.925598,-14054.324219,119.968636,-307.894226,1.549557,3232593408,91533.320313,21.14418,4.516457,104.701385,89.387726,100.971161,-9.31105,-5358.527832,99.076836,-108.387886,1.399291,1865760.5,21520.806641,26.484924,9.857201,5.340744,108.202438,49.84354,27.991459,18.408859,-370.018585,39.362019,-20.953159,1.102131,616420.4375,1818.960449,22.983871,6.356148,1.839691,-3.501053,101.06974,120.605263,84.222221,1010.697388,12.855761,95.407898,'Sinusoidal area'
171,151.558563,1384.351074,-1720,490728,-154.49025,-1565.509766,-1.312964,2945051787264,995488,174.96225,135.031479,1241.537964,-1542.635498,396191.8125,-140.858887,-1401.776611,-1.320068,1891777904640,794956.75,176.846664,58.778152,554.33136,-686.496826,78099.09375,-61.396046,-625.100769,-1.341304,74877345792,158881.515625,-1.884415,165.352844,23.016205,142.859619,-188.356232,7291.615234,-38.001564,-150.35466,-1.276637,223923744,6311.609863,9.609406,11.49382,157.950073,28.683708,59.895779,-82.45639,1519.443848,-22.237661,-60.218727,0.68163,4904028,721.280701,17.012177,18.896591,7.402771,144.806488,19.775564,31.706396,-36.809021,76.393219,4.50107,-41.310089,1.047038,1421743,1049.331177,30.155762,32.040176,20.546356,13.143585,155.173538,161.138885,149.052628,1551.735352,4.122294,155.171051,'Sinusoidal area'
203,215.113922,909.197449,-1084,80896,110.484482,-1194.484497,-0.606013,1000527298560,851472,195.951431,193.230392,806.513916,-967.567017,67318.40625,93.673119,-1061.240112,-0.62974,624353935360,666912.3125,171.093124,87.524612,355.282318,-437.941803,18258.298828,24.709032,-462.650848,-0.85902,22777305088,118759.820313,24.858307,162.381058,36.524044,135.449631,-179.206573,6860.708496,-41.270267,-137.93631,1.46984,150046448,4672.161621,33.570374,8.712067,155.113113,33.504753,58.678268,-78.82486,1224.760864,-13.777347,-65.047516,0.70765,8166310,1314.314941,40.838318,15.980011,7.267944,142.628967,23.492041,31.022442,-34.712646,21.37059,6.302559,-41.015205,1.067515,1348944,1119.485474,53.322464,28.464157,19.75209,12.484146,150.782913,158.111115,141.25,1507.829102,5.148457,151.693726,'Sinusoidal area'
155,48.104053,885.312927,478,-278332,1058.088501,-580.088501,-0.031963,306582585344,1341812,154.164795,49.50045,761.938232,417.362579,-204255.765625,912.675171,-495.312561,-0.046675,172661194752,991214.6875,155.399338,59.060863,175.773224,86.475037,-12791.854492,214.476166,-128.001129,-0.197231,438545920,58645.347656,-1.234543,157.046722,48.510113,84.668388,-98.698853,278.515381,16.329342,-115.028198,0.914746,84043512,8627.401367,-2.881927,-1.647385,151.685898,38.55748,56.149315,-72.114502,759.362976,-3.170709,-68.943794,0.71148,11248941,2163.049316,2.478897,3.71344,5.360825,140.036896,27.20426,30.259035,-32.019592,-50.421097,8.758517,-40.778111,1.082688,1257924.125,1226.938721,14.127899,15.362442,17.009827,11.649002,147.714752,154.263153,141.052628,1477.147583,4.939034,148.444443,'Sinusoidal area'
144,89.106674,651.677063,-310,-195792,508.049011,-818.049011,1.288331,84497653760,879268,146.504959,74.129166,571.43512,-263.204773,-155936.828125,457.050354,-720.255127,1.272736,48010457088,693024.0625,151.477432,47.134026,220.432312,-24.956924,-35156.761719,253.275101,-278.232025,1.110887,87977232,141249.90625,-4.972473,150.800873,55.021194,79.607239,-10.729462,-6229.039551,106.508591,-117.238052,0.75578,2881634.5,25031.279297,-4.295914,0.676559,147.738968,43.594406,53.189312,-64.607605,310.691223,5.980515,-70.58812,0.729298,12235990,2931.37793,-1.234009,3.738464,3.061905,137.037567,30.891411,29.416473,-28.645798,-136.971466,11.834964,-40.480762,1.091403,1122939.5,1368.467529,9.467392,14.439865,13.763306,10.701401,142.559067,150.5,132.868423,1425.590698,5.828169,142.098694,'Sinusoidal area'
114,194.858917,685.492554,328,-224376,872.903381,-544.903381,1.257425,108131385344,1005088,118.294273,178.59903,615.540344,295.242767,-187846.453125,795.137451,-499.894653,1.228155,73095323648,838554.0625,138.80426,98.3862,317.619873,214.257416,-53875.472656,468.658875,-254.401459,1.012471,12000264192,261408.125,-20.509987,144.53273,58.61142,101.900948,65.931778,-6687.397461,157.658691,-91.726906,0.665831,135176848,31096.587891,-26.238457,-5.72847,143.337692,48.690468,51.129284,-59.413727,33.418213,11.501863,-70.915588,0.791549,11988972,3396.318115,-25.043419,-4.533432,1.195038,133.644226,34.519669,28.477503,-24.47406,-233.919601,15.463674,-39.937733,1.093035,919228.8125,1534.657959,-15.349953,5.160034,10.888504,9.693466,136.668701,148.973679,128.5,1366.687012,6.768593,136.516815,'Sinusoidal area'
103,75.709976,1199.643311,1444,314804,1364.619629,79.380363,0.142777,1722155532288,825920,108.245239,76.54232,1091.878052,1323.606934,271867.375,1238.199951,85.406982,0.157796,1164101156864,664465.8125,128.503494,73.340614,534.315125,676.787231,79507.78125,602.978027,73.809212,0.335513,64130228224,140009.8125,-20.258255,139.398972,59.120537,92.118469,85.876144,-2229.252686,133.192505,-47.316353,0.567541,120146768,16291.722656,-31.153732,-10.895477,138.477036,54.267349,52.440411,-58.305634,-135.765991,15.246569,-73.5522,0.914813,13403090,3942.61084,-30.231796,-9.973541,0.921936,129.87851,38.037407,27.438995,-19.375015,-333.490417,19.547344,-38.922359,1.087429,641676.125,1709.353027,-21.63327,-1.375015,9.520462,8.598526,131.242981,143.210526,120.722221,1312.42981,6.202867,131.194443,'Sinusoidal area'
156,149.32515,439.994324,54,-120652,519.708862,-465.708832,-0.351044,1415788032,485524,150.485062,135.221542,388.273987,100.360031,-89724.09375,479.69632,-379.336273,-0.352647,3716300800,368968.5,135.234497,73.581482,180.11348,197.288605,1705.112793,225.337524,-28.048914,-0.333517,1249512832,32102.341797,15.250565,136.20932,59.593304,21.883829,-7.86882,-386.22525,24.410072,-32.278893,0.958469,99491.570313,1606.819336,14.275742,-0.974823,133.039032,60.922188,59.891457,-59.950989,-502.960571,22.967699,-82.918686,1.062613,20148512,5605.963379,17.44603,2.195465,3.170288,125.773087,41.373482,26.358919,-13.229828,-423.779266,23.964045,-37.193871,1.074612,327328.46875,1870.145386,24.711975,9.461411,10.436234,7.265945,127.817833,139.657898,111.194443,1278.178345,8.434847,130.212708,'Sinusoidal area'
158,58.309521,1076.465942,-1330,297496,-126.986992,-1203.013062,-1.406181,1024044498944,578916,155.94104,40.278938,987.202087,-1213.229858,242301.28125,-105.255981,-1107.973877,-1.408678,739969335296,502721.59375,143.193298,37.117516,504.574219,-594.886353,47544.199219,-11.337426,-583.54895,-1.407626,57936355328,163713,12.747742,133.210815,65.090469,147.265564,-156.110291,1341.059326,19.428663,-175.538956,1.562985,463188768,19006.185547,22.730225,9.982483,126.80674,69.130493,72.190918,-59.684586,-1429.017944,38.269093,-97.953674,1.167539,33051698,9278.321289,29.1343,16.386559,6.404076,121.374718,44.43877,25.421394,-5.953827,-488.891968,28.574759,-34.528584,1.05448,70577.640625,1991.015991,34.566322,21.818581,11.836098,5.432022,122.951904,133.416672,107.305557,1229.519043,9.447028,125.569443,'Sinusoidal area'
115,136.894119,599.095154,-578,-20736,167.633331,-745.633362,1.3653,139322376192,417028,118.914932,129.558273,583.752136,-590.922852,-1635.706055,126.280533,-717.203369,1.385253,124218187776,355732.5625,133.299225,98.040184,486.2276,-567.701172,42796.136719,-8.986926,-558.714233,1.52808,48697225216,151100.0625,-14.384293,127.228134,84.01339,226.118164,-225.215271,-343.537903,48.786388,-274.001648,1.497276,2642412288,52096.0625,-8.313202,6.071091,119.540688,78.891457,84.040405,-51.086746,-3010.258789,60.045441,-111.132187,1.214231,38236708,14650.890625,-0.625755,13.758537,7.687447,116.746445,47.131649,25.000629,2.47731,-510.285004,33.233006,-30.755697,1.026593,12564.274414,2047.2771,2.168488,16.55278,10.481689,2.794243,115.374413,129.763153,97.277779,1153.744141,11.232955,119.416672,'Sinusoidal area'
110,154.155762,339.827911,310,-15852,437.407501,-127.407509,1.276101,15328718848,159508,111.360123,150.715485,285.055542,232.651245,-18819.328125,370.691406,-138.040176,1.26758,7004194304,129403.914063,117.71167,135.646362,176.391312,-133.961517,-8983.1875,97.150955,-231.112473,1.251016,966885696,53878.441406,-6.351547,116.90892,111.229095,220.463577,-173.587128,-10722.768555,104.286995,-277.874115,1.363069,2200381952,73023.5625,-5.548798,0.80275,111.089836,89.488396,91.320129,-28.626175,-4802.826172,85.763794,-114.389969,1.220039,16414367,20030.763672,0.270287,6.621834,5.819084,111.969383,49.347179,25.64187,11.997787,-469.467224,37.793671,-25.795885,0.990083,291034.15625,2021.815918,-0.609261,5.742287,4.939537,-0.879547,106.156143,124.631577,89.194443,1061.561401,12.475794,106.708328,'Sinusoidal area'
239,31.304953,1576.838623,-2084,899036,-430.889526,-1653.110474,-1.273586,3243880742912,746912,226.527557,27.510738,1424.979248,-1888.669189,745278.0625,-403.058716,-1485.610474,-1.273566,2090157998080,585959.125,182.942444,13.649408,662.562317,-898.91333,181105.515625,-244.977936,-653.935425,-1.266191,67571245056,83623.101563,43.585114,167.099579,18.246489,130.361832,-182.859375,8112.950684,-69.228928,-113.630447,-0.960456,32960976,985.747314,59.427979,15.842865,160.126434,23.482498,61.899517,-83.823608,1496.729736,-19.114016,-64.709595,0.538263,7303788,1039.478394,66.401123,22.81601,6.973145,146.227554,17.42263,33.007725,-38.764282,86.244659,4.677066,-43.441349,0.996857,1739626.875,1157.690918,80.300003,36.71489,20.872025,13.89888,156.74881,163.111115,151.736847,1567.488159,3.693771,156.548981,'Sinusoidal area'
